"1";"33153940";"PROD";"INVOICE";"";"";"";"";"";"";""
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
"PAYMENT";"0";"0";"978";"";"0";"";"20230106";"";"";"TRUE"
